EmployeeID,Name,Department,JobRole,WorkHours,Leaves,Stress,Health,Productivity,Timestamp,JobSatisfaction,BurnoutFeeling,Feedback
EMP01553,Employee_1553,IT,Team Lead,38,0,5,7,9,2024-11-20 00:00:00,6,Sometimes,Need better management support
EMP01554,Employee_1554,HR,Intern,40,6,1,9,9,2024-12-09 00:00:00,1,No,Good work-life balance
EMP01555,Employee_1555,Other,Intern,30,6,8,5,4,2024-06-06 00:00:00,2,Often,Satisfied with current role
EMP01556,Employee_1556,Marketing,Developer,72,0,5,5,6,2024-10-31 00:00:00,6,Often,Good work-life balance
EMP01557,Employee_1557,IT,Executive,30,2,5,8,7,2024-04-16 00:00:00,5,Sometimes,Feeling stressed recently
EMP01558,Employee_1558,Other,Developer,33,2,7,7,3,2024-05-20 00:00:00,5,Sometimes,Feeling stressed recently
EMP01559,Employee_1559,Marketing,Manager,33,2,8,5,3,2024-11-26 00:00:00,6,Often,Career growth opportunities needed
EMP01560,Employee_1560,HR,Analyst,47,1,9,10,8,2024-03-06 00:00:00,9,Often,Need better management support
EMP01561,Employee_1561,Marketing,Team Lead,62,4,3,8,4,2024-01-08 00:00:00,9,No,Career growth opportunities needed
EMP01562,Employee_1562,Operations,Manager,48,1,8,9,7,2024-07-26 00:00:00,7,Often,Workload is manageable
EMP01563,Employee_1563,IT,Executive,36,9,9,7,7,2024-04-13 00:00:00,3,Often,Satisfied with current role
EMP01564,Employee_1564,HR,Executive,59,8,8,10,10,2024-10-17 00:00:00,1,Often,Career growth opportunities needed
EMP01565,Employee_1565,Other,Intern,40,3,3,6,4,2024-07-25 00:00:00,5,No,Feeling stressed recently
EMP01566,Employee_1566,Other,Intern,47,10,8,10,8,2024-10-04 00:00:00,3,Often,Career growth opportunities needed
EMP01567,Employee_1567,Finance,Manager,47,6,8,4,9,2024-08-19 00:00:00,3,Often,Career growth opportunities needed
EMP01568,Employee_1568,Other,Executive,31,7,1,8,6,2024-07-26 00:00:00,10,No,Feeling stressed recently
EMP01569,Employee_1569,Other,Executive,48,7,4,9,5,2024-08-12 00:00:00,1,No,Workload is manageable
EMP01570,Employee_1570,Other,Manager,35,10,9,7,5,2024-10-25 00:00:00,9,Often,Need better management support
EMP01571,Employee_1571,Other,Developer,73,5,7,5,5,2024-07-13 00:00:00,10,Often,Good work-life balance
EMP01572,Employee_1572,Other,Team Lead,46,9,8,10,7,2024-03-17 00:00:00,9,Often,Career growth opportunities needed
EMP01573,Employee_1573,HR,Team Lead,33,6,6,9,4,2024-07-18 00:00:00,1,Sometimes,Need better management support
EMP01574,Employee_1574,Other,Analyst,31,8,5,10,3,2024-07-30 00:00:00,9,Sometimes,Feeling stressed recently
EMP01575,Employee_1575,HR,Developer,32,12,2,5,4,2024-02-08 00:00:00,3,No,Satisfied with current role
EMP01576,Employee_1576,Other,Team Lead,45,8,6,6,7,2024-08-07 00:00:00,6,Sometimes,Career growth opportunities needed
EMP01577,Employee_1577,HR,Developer,62,1,2,9,8,2024-05-15 00:00:00,9,No,Career growth opportunities needed
EMP01578,Employee_1578,Marketing,Intern,75,11,7,8,10,2024-08-09 00:00:00,4,Often,Satisfied with current role
EMP01579,Employee_1579,Finance,Executive,75,11,7,7,7,2024-07-20 00:00:00,7,Often,Feeling stressed recently
EMP01580,Employee_1580,Other,Executive,72,12,2,9,5,2024-06-16 00:00:00,4,Often,Workload is manageable
EMP01581,Employee_1581,IT,Intern,75,5,6,9,10,2024-10-30 00:00:00,5,Often,Good work-life balance
EMP01582,Employee_1582,HR,Manager,65,2,5,4,6,2024-09-05 00:00:00,1,Sometimes,Satisfied with current role
EMP01583,Employee_1583,Marketing,Analyst,32,9,5,5,4,2024-05-09 00:00:00,3,Sometimes,Feeling stressed recently
EMP01584,Employee_1584,IT,Team Lead,56,5,8,9,9,2024-01-22 00:00:00,8,Often,Satisfied with current role
EMP01585,Employee_1585,Other,Intern,39,3,3,8,5,2024-11-22 00:00:00,8,No,Satisfied with current role
EMP01586,Employee_1586,HR,Developer,37,10,8,10,8,2024-02-19 00:00:00,7,Often,Workload is manageable
EMP01587,Employee_1587,IT,Intern,60,11,10,5,10,2024-07-31 00:00:00,1,Often,Need better management support
EMP01588,Employee_1588,Operations,Executive,64,2,10,4,9,2024-08-09 00:00:00,4,Often,Career growth opportunities needed
EMP01589,Employee_1589,Other,Team Lead,55,2,5,7,10,2024-02-22 00:00:00,6,Sometimes,Feeling stressed recently
EMP01590,Employee_1590,Finance,Manager,60,10,5,5,7,2024-05-14 00:00:00,9,Sometimes,Workload is manageable
EMP01591,Employee_1591,HR,Analyst,68,12,8,5,8,2024-07-26 00:00:00,4,Often,Feeling stressed recently
EMP01592,Employee_1592,IT,Developer,41,10,10,4,7,2024-01-09 00:00:00,6,Often,Workload is manageable
EMP01593,Employee_1593,HR,Developer,68,3,3,5,4,2024-04-13 00:00:00,7,Often,Need better management support
EMP01594,Employee_1594,IT,Analyst,37,3,7,9,8,2024-03-20 00:00:00,5,Sometimes,Satisfied with current role
EMP01595,Employee_1595,Marketing,Team Lead,65,5,4,6,7,2024-06-05 00:00:00,5,No,Workload is manageable
EMP01596,Employee_1596,Marketing,Executive,71,7,2,9,8,2024-04-27 00:00:00,6,Often,Workload is manageable
EMP01597,Employee_1597,IT,Manager,47,1,5,8,8,2024-12-28 00:00:00,7,Sometimes,Need better management support
EMP01598,Employee_1598,Marketing,Executive,67,11,8,6,7,2024-08-20 00:00:00,2,Often,Good work-life balance
EMP01599,Employee_1599,Operations,Team Lead,35,2,8,9,5,2024-12-22 00:00:00,2,Often,Good work-life balance
EMP01600,Employee_1600,HR,Developer,47,4,4,5,7,2024-12-11 00:00:00,10,No,Workload is manageable
EMP01601,Employee_1601,Other,Team Lead,68,9,5,4,5,2024-02-04 00:00:00,7,Often,Satisfied with current role
EMP01602,Employee_1602,Marketing,Team Lead,51,10,10,4,9,2024-02-13 00:00:00,4,Often,Feeling stressed recently
EMP01603,Employee_1603,IT,Team Lead,39,6,2,6,9,2024-01-12 00:00:00,9,No,Workload is manageable
EMP01604,Employee_1604,HR,Manager,31,9,2,6,3,2024-03-09 00:00:00,8,No,Need better management support
EMP01605,Employee_1605,Marketing,Intern,64,1,10,5,8,2024-07-31 00:00:00,5,Often,Workload is manageable
EMP01606,Employee_1606,Other,Team Lead,70,11,6,6,8,2024-09-27 00:00:00,2,Often,Satisfied with current role
EMP01607,Employee_1607,HR,Developer,33,2,5,6,4,2024-03-10 00:00:00,10,Sometimes,Workload is manageable
EMP01608,Employee_1608,Other,Team Lead,70,6,8,6,7,2024-07-21 00:00:00,4,Often,Need better management support
EMP01609,Employee_1609,Other,Executive,53,8,7,7,9,2024-07-14 00:00:00,6,Sometimes,Feeling stressed recently
EMP01610,Employee_1610,Finance,Analyst,37,11,1,5,6,2024-08-16 00:00:00,8,No,Workload is manageable
EMP01611,Employee_1611,IT,Developer,62,6,3,9,9,2024-05-09 00:00:00,2,No,Feeling stressed recently
EMP01612,Employee_1612,Other,Manager,73,2,1,6,4,2024-01-13 00:00:00,3,Often,Need better management support
EMP01613,Employee_1613,Other,Team Lead,35,9,2,7,8,2024-06-16 00:00:00,4,No,Workload is manageable
EMP01614,Employee_1614,IT,Manager,69,5,9,4,4,2024-09-23 00:00:00,8,Often,Workload is manageable
EMP01615,Employee_1615,IT,Team Lead,49,3,8,8,9,2024-07-22 00:00:00,9,Often,Good work-life balance
EMP01616,Employee_1616,Other,Developer,51,11,6,7,5,2024-09-22 00:00:00,2,Sometimes,Career growth opportunities needed
EMP01617,Employee_1617,HR,Manager,66,12,7,6,3,2024-07-13 00:00:00,2,Often,Career growth opportunities needed
EMP01618,Employee_1618,Finance,Analyst,61,10,1,10,3,2024-03-28 00:00:00,4,No,Satisfied with current role
EMP01619,Employee_1619,HR,Executive,54,0,1,7,4,2024-12-13 00:00:00,8,No,Need better management support
EMP01620,Employee_1620,IT,Manager,31,11,2,5,5,2024-04-05 00:00:00,3,No,Good work-life balance
EMP01621,Employee_1621,IT,Team Lead,32,7,7,6,10,2024-06-16 00:00:00,6,Sometimes,Satisfied with current role
EMP01622,Employee_1622,Operations,Manager,53,11,9,7,10,2024-07-25 00:00:00,3,Often,Need better management support
EMP01623,Employee_1623,Other,Team Lead,36,0,4,8,7,2024-08-22 00:00:00,6,No,Need better management support
EMP01624,Employee_1624,HR,Team Lead,43,10,1,10,4,2024-06-04 00:00:00,3,No,Good work-life balance
EMP01625,Employee_1625,HR,Developer,52,9,10,8,7,2024-04-09 00:00:00,5,Often,Good work-life balance
EMP01626,Employee_1626,Finance,Developer,61,6,7,7,9,2024-01-01 00:00:00,3,Sometimes,Need better management support
EMP01627,Employee_1627,Other,Executive,35,7,8,5,4,2024-11-28 00:00:00,1,Often,Need better management support
EMP01628,Employee_1628,Operations,Team Lead,35,9,1,6,8,2024-05-07 00:00:00,10,No,Good work-life balance
EMP01629,Employee_1629,Operations,Executive,69,3,7,5,5,2024-07-13 00:00:00,7,Often,Workload is manageable
EMP01630,Employee_1630,Operations,Analyst,56,9,5,9,3,2024-10-28 00:00:00,1,Sometimes,Need better management support
EMP01631,Employee_1631,Marketing,Analyst,34,7,7,5,8,2024-06-16 00:00:00,6,Sometimes,Career growth opportunities needed
EMP01632,Employee_1632,IT,Manager,63,0,10,7,8,2024-06-26 00:00:00,3,Often,Career growth opportunities needed
EMP01633,Employee_1633,Marketing,Manager,38,0,1,9,10,2024-05-21 00:00:00,7,No,Satisfied with current role
EMP01634,Employee_1634,Operations,Intern,51,0,10,4,9,2024-12-02 00:00:00,10,Often,Feeling stressed recently
EMP01635,Employee_1635,Marketing,Manager,65,12,7,10,10,2024-01-30 00:00:00,4,Sometimes,Feeling stressed recently
EMP01636,Employee_1636,HR,Executive,49,5,5,8,7,2024-12-19 00:00:00,10,Sometimes,Workload is manageable
EMP01637,Employee_1637,Marketing,Developer,66,5,4,7,8,2024-11-08 00:00:00,2,Often,Satisfied with current role
EMP01638,Employee_1638,IT,Intern,75,2,2,8,8,2024-11-11 00:00:00,2,Often,Good work-life balance
EMP01639,Employee_1639,Operations,Executive,42,4,8,10,7,2024-11-21 00:00:00,10,Often,Workload is manageable
EMP01640,Employee_1640,IT,Intern,55,11,8,6,5,2024-06-23 00:00:00,5,Often,Workload is manageable
EMP01641,Employee_1641,HR,Manager,72,6,8,8,4,2024-02-09 00:00:00,3,Often,Good work-life balance
EMP01642,Employee_1642,HR,Manager,37,2,1,4,7,2024-12-22 00:00:00,5,No,Good work-life balance
EMP01643,Employee_1643,Finance,Developer,35,5,8,9,4,2024-10-15 00:00:00,8,Often,Need better management support
EMP01644,Employee_1644,Marketing,Analyst,60,0,2,5,7,2024-09-24 00:00:00,2,No,Need better management support
EMP01645,Employee_1645,Other,Manager,54,12,10,4,9,2024-11-24 00:00:00,1,Often,Workload is manageable
EMP01646,Employee_1646,IT,Executive,74,1,6,10,6,2024-08-22 00:00:00,4,Often,Feeling stressed recently
EMP01647,Employee_1647,Finance,Manager,38,5,1,7,10,2024-07-07 00:00:00,5,No,Need better management support
EMP01648,Employee_1648,Operations,Manager,49,1,7,4,5,2024-12-19 00:00:00,4,Sometimes,Career growth opportunities needed
EMP01649,Employee_1649,HR,Manager,48,12,4,8,10,2024-03-05 00:00:00,5,No,Need better management support
EMP01650,Employee_1650,Operations,Manager,39,5,4,7,4,2024-06-12 00:00:00,10,No,Good work-life balance
EMP01651,Employee_1651,Marketing,Developer,67,0,6,10,7,2024-12-30 00:00:00,5,Often,Good work-life balance
EMP01652,Employee_1652,Finance,Intern,32,1,2,9,3,2024-03-09 00:00:00,4,No,Need better management support
EMP01653,Employee_1653,IT,Developer,42,3,7,10,7,2024-03-02 00:00:00,9,Sometimes,Workload is manageable
EMP01654,Employee_1654,IT,Team Lead,39,0,1,4,10,2024-08-12 00:00:00,4,No,Good work-life balance
EMP01655,Employee_1655,Finance,Analyst,56,6,7,4,10,2024-07-24 00:00:00,4,Sometimes,Career growth opportunities needed
EMP01656,Employee_1656,HR,Intern,66,12,10,5,7,2024-09-11 00:00:00,8,Often,Career growth opportunities needed
EMP01657,Employee_1657,Finance,Team Lead,34,7,7,8,6,2024-12-24 00:00:00,3,Sometimes,Workload is manageable
EMP01658,Employee_1658,IT,Team Lead,74,2,2,10,9,2024-11-13 00:00:00,8,Often,Feeling stressed recently
EMP01659,Employee_1659,Marketing,Analyst,34,5,5,4,8,2024-08-21 00:00:00,5,Sometimes,Career growth opportunities needed
EMP01660,Employee_1660,Other,Analyst,52,12,6,7,4,2024-10-28 00:00:00,8,Sometimes,Good work-life balance
EMP01661,Employee_1661,HR,Executive,46,2,8,5,9,2024-07-21 00:00:00,5,Often,Good work-life balance
EMP01662,Employee_1662,IT,Executive,71,12,9,6,6,2024-09-12 00:00:00,8,Often,Feeling stressed recently
EMP01663,Employee_1663,Other,Manager,71,5,8,6,8,2024-11-26 00:00:00,7,Often,Feeling stressed recently
EMP01664,Employee_1664,Marketing,Developer,69,8,7,4,5,2024-08-27 00:00:00,2,Often,Workload is manageable
EMP01665,Employee_1665,HR,Manager,39,9,6,9,6,2024-05-07 00:00:00,6,Sometimes,Need better management support
EMP01666,Employee_1666,Marketing,Analyst,56,4,6,6,4,2024-01-13 00:00:00,2,Sometimes,Satisfied with current role
EMP01667,Employee_1667,Operations,Team Lead,40,1,6,9,6,2024-05-16 00:00:00,2,Sometimes,Satisfied with current role
EMP01668,Employee_1668,Operations,Executive,39,9,5,10,10,2024-12-05 00:00:00,7,Sometimes,Good work-life balance
EMP01669,Employee_1669,Finance,Intern,30,12,2,5,8,2024-05-14 00:00:00,1,No,Career growth opportunities needed
EMP01670,Employee_1670,HR,Analyst,66,6,10,8,10,2024-05-09 00:00:00,5,Often,Satisfied with current role
EMP01671,Employee_1671,HR,Team Lead,43,2,6,9,8,2024-03-15 00:00:00,4,Sometimes,Career growth opportunities needed
EMP01672,Employee_1672,IT,Intern,62,4,7,8,9,2024-11-07 00:00:00,7,Sometimes,Feeling stressed recently
EMP01673,Employee_1673,HR,Analyst,67,10,3,5,10,2024-07-09 00:00:00,1,Often,Workload is manageable
EMP01674,Employee_1674,Operations,Developer,57,5,3,10,9,2024-09-16 00:00:00,1,No,Career growth opportunities needed
EMP01675,Employee_1675,HR,Team Lead,32,7,10,5,3,2024-11-10 00:00:00,8,Often,Career growth opportunities needed
EMP01676,Employee_1676,Finance,Developer,69,5,9,8,8,2024-04-25 00:00:00,3,Often,Need better management support
EMP01677,Employee_1677,IT,Analyst,64,7,3,8,4,2024-10-21 00:00:00,1,No,Workload is manageable
EMP01678,Employee_1678,IT,Developer,35,4,3,4,4,2024-07-23 00:00:00,7,No,Career growth opportunities needed
EMP01679,Employee_1679,Finance,Intern,60,2,7,6,3,2024-04-18 00:00:00,3,Sometimes,Workload is manageable
EMP01680,Employee_1680,IT,Team Lead,45,3,1,9,5,2024-11-12 00:00:00,5,No,Need better management support
EMP01681,Employee_1681,HR,Developer,50,5,2,8,10,2024-09-05 00:00:00,1,No,Career growth opportunities needed
EMP01682,Employee_1682,Finance,Manager,47,5,1,7,9,2024-07-26 00:00:00,4,No,Career growth opportunities needed
EMP01683,Employee_1683,Other,Team Lead,51,8,5,10,8,2024-11-26 00:00:00,1,Sometimes,Career growth opportunities needed
EMP01684,Employee_1684,Finance,Intern,44,10,6,7,4,2024-06-16 00:00:00,1,Sometimes,Need better management support
EMP01685,Employee_1685,Marketing,Analyst,39,8,9,5,8,2024-08-26 00:00:00,10,Often,Need better management support
EMP01686,Employee_1686,HR,Intern,58,6,5,5,9,2024-08-01 00:00:00,8,Sometimes,Workload is manageable
EMP01687,Employee_1687,Finance,Executive,47,7,2,10,6,2024-04-03 00:00:00,10,No,Workload is manageable
EMP01688,Employee_1688,Other,Intern,48,8,3,5,6,2024-04-12 00:00:00,6,No,Need better management support
EMP01689,Employee_1689,IT,Intern,44,12,3,10,6,2024-10-31 00:00:00,10,No,Satisfied with current role
EMP01690,Employee_1690,IT,Executive,58,9,4,10,10,2024-07-18 00:00:00,4,No,Need better management support
EMP01691,Employee_1691,HR,Executive,32,0,3,4,9,2024-12-25 00:00:00,7,No,Satisfied with current role
EMP01692,Employee_1692,Finance,Developer,69,7,5,6,9,2024-09-21 00:00:00,8,Often,Feeling stressed recently
EMP01693,Employee_1693,Other,Intern,58,4,9,8,4,2024-04-22 00:00:00,1,Often,Workload is manageable
EMP01694,Employee_1694,Other,Executive,33,10,8,8,4,2024-12-04 00:00:00,4,Often,Need better management support
EMP01695,Employee_1695,HR,Team Lead,31,7,7,7,4,2024-09-16 00:00:00,2,Sometimes,Need better management support
EMP01696,Employee_1696,IT,Intern,35,7,1,9,5,2024-04-05 00:00:00,8,No,Feeling stressed recently
EMP01697,Employee_1697,HR,Developer,36,6,5,5,10,2024-09-01 00:00:00,10,Sometimes,Good work-life balance
EMP01698,Employee_1698,Marketing,Team Lead,48,5,7,8,9,2024-11-26 00:00:00,1,Sometimes,Workload is manageable
EMP01699,Employee_1699,IT,Executive,52,10,1,6,5,2024-01-06 00:00:00,5,No,Good work-life balance
EMP01700,Employee_1700,Other,Executive,43,12,4,10,8,2024-02-28 00:00:00,4,No,Satisfied with current role
EMP01701,Employee_1701,Other,Team Lead,37,8,5,9,6,2024-03-09 00:00:00,5,Sometimes,Workload is manageable
EMP01702,Employee_1702,Operations,Developer,66,0,9,8,4,2024-08-04 00:00:00,8,Often,Good work-life balance
EMP01703,Employee_1703,IT,Manager,33,2,2,8,7,2024-02-13 00:00:00,9,No,Workload is manageable
EMP01704,Employee_1704,IT,Intern,39,3,5,5,9,2024-08-03 00:00:00,10,Sometimes,Satisfied with current role
EMP01705,Employee_1705,Finance,Executive,38,2,5,8,7,2024-08-21 00:00:00,9,Sometimes,Career growth opportunities needed
EMP01706,Employee_1706,Marketing,Intern,41,4,2,8,10,2024-06-14 00:00:00,8,No,Career growth opportunities needed
EMP01707,Employee_1707,Operations,Analyst,45,10,6,7,9,2024-05-08 00:00:00,2,Sometimes,Workload is manageable
EMP01708,Employee_1708,Marketing,Manager,33,0,1,4,6,2024-03-01 00:00:00,9,No,Good work-life balance
EMP01709,Employee_1709,Operations,Executive,66,2,4,6,5,2024-04-22 00:00:00,4,Often,Feeling stressed recently
EMP01710,Employee_1710,Finance,Developer,33,4,2,6,3,2024-01-11 00:00:00,10,No,Career growth opportunities needed
EMP01711,Employee_1711,Other,Intern,37,8,7,9,9,2024-01-16 00:00:00,1,Sometimes,Career growth opportunities needed
EMP01712,Employee_1712,Marketing,Analyst,56,2,2,8,5,2024-01-18 00:00:00,6,No,Career growth opportunities needed
EMP01713,Employee_1713,HR,Executive,43,12,1,8,7,2024-06-17 00:00:00,1,No,Good work-life balance
EMP01714,Employee_1714,Finance,Manager,60,8,2,9,6,2024-06-04 00:00:00,3,No,Good work-life balance
EMP01715,Employee_1715,Finance,Executive,59,12,7,6,9,2024-10-17 00:00:00,5,Sometimes,Career growth opportunities needed
EMP01716,Employee_1716,Finance,Intern,45,9,4,8,5,2024-03-16 00:00:00,9,No,Satisfied with current role
EMP01717,Employee_1717,IT,Intern,34,10,8,8,6,2024-12-20 00:00:00,8,Often,Good work-life balance
EMP01718,Employee_1718,HR,Developer,73,5,6,7,8,2024-07-10 00:00:00,8,Often,Feeling stressed recently
EMP01719,Employee_1719,IT,Intern,73,3,2,7,10,2024-11-02 00:00:00,6,Often,Need better management support
EMP01720,Employee_1720,Marketing,Intern,35,10,8,7,3,2024-03-31 00:00:00,2,Often,Career growth opportunities needed
EMP01721,Employee_1721,Operations,Developer,46,11,7,4,9,2024-02-26 00:00:00,3,Sometimes,Career growth opportunities needed
EMP01722,Employee_1722,IT,Developer,36,7,3,8,10,2024-04-05 00:00:00,10,No,Good work-life balance
EMP01723,Employee_1723,Marketing,Executive,58,2,4,8,7,2024-06-02 00:00:00,3,No,Feeling stressed recently
EMP01724,Employee_1724,Operations,Team Lead,36,8,5,6,5,2024-01-13 00:00:00,6,Sometimes,Career growth opportunities needed
EMP01725,Employee_1725,Marketing,Executive,47,4,3,5,4,2024-12-01 00:00:00,2,No,Feeling stressed recently
EMP01726,Employee_1726,Other,Analyst,41,0,4,6,4,2024-03-24 00:00:00,5,No,Need better management support
EMP01727,Employee_1727,Finance,Developer,44,4,10,7,3,2024-07-18 00:00:00,4,Often,Satisfied with current role
EMP01728,Employee_1728,Finance,Executive,57,8,2,4,6,2024-06-04 00:00:00,2,No,Feeling stressed recently
EMP01729,Employee_1729,Finance,Manager,58,2,9,8,3,2024-10-12 00:00:00,3,Often,Workload is manageable
EMP01730,Employee_1730,Marketing,Intern,44,2,1,6,7,2024-06-28 00:00:00,7,No,Need better management support
EMP01731,Employee_1731,Marketing,Analyst,62,4,8,7,7,2024-07-18 00:00:00,10,Often,Satisfied with current role
EMP01732,Employee_1732,HR,Team Lead,66,4,8,7,3,2024-01-01 00:00:00,9,Often,Workload is manageable
EMP01733,Employee_1733,HR,Analyst,31,0,8,4,9,2024-09-07 00:00:00,7,Often,Career growth opportunities needed
EMP01734,Employee_1734,IT,Intern,75,0,1,9,4,2024-09-24 00:00:00,2,Often,Workload is manageable
EMP01735,Employee_1735,Finance,Analyst,54,4,4,6,9,2024-06-01 00:00:00,3,No,Workload is manageable
EMP01736,Employee_1736,HR,Intern,70,5,8,6,6,2024-01-28 00:00:00,6,Often,Need better management support
EMP01737,Employee_1737,Other,Manager,37,4,4,10,8,2024-02-23 00:00:00,4,No,Workload is manageable
EMP01738,Employee_1738,Other,Executive,41,9,10,9,7,2024-04-05 00:00:00,4,Often,Career growth opportunities needed
EMP01739,Employee_1739,IT,Intern,69,2,8,9,4,2024-06-02 00:00:00,4,Often,Workload is manageable
EMP01740,Employee_1740,HR,Analyst,66,12,7,10,10,2024-09-05 00:00:00,6,Often,Career growth opportunities needed
EMP01741,Employee_1741,Operations,Developer,63,1,8,9,5,2024-01-14 00:00:00,4,Often,Feeling stressed recently
EMP01742,Employee_1742,HR,Developer,34,5,4,4,5,2024-03-17 00:00:00,3,No,Good work-life balance
EMP01743,Employee_1743,HR,Developer,74,0,2,4,3,2024-01-13 00:00:00,5,Often,Workload is manageable
EMP01744,Employee_1744,Marketing,Developer,47,4,1,9,4,2024-09-06 00:00:00,3,No,Satisfied with current role
EMP01745,Employee_1745,Other,Executive,39,9,8,10,8,2024-06-21 00:00:00,4,Often,Need better management support
EMP01746,Employee_1746,Operations,Executive,73,9,9,7,10,2024-11-07 00:00:00,1,Often,Good work-life balance
EMP01747,Employee_1747,Other,Analyst,43,3,5,9,5,2024-07-24 00:00:00,6,Sometimes,Career growth opportunities needed
EMP01748,Employee_1748,Marketing,Team Lead,30,11,5,7,3,2024-12-08 00:00:00,4,Sometimes,Need better management support
EMP01749,Employee_1749,Marketing,Developer,56,5,8,4,8,2024-04-05 00:00:00,7,Often,Feeling stressed recently
EMP01750,Employee_1750,IT,Executive,54,9,3,8,8,2024-11-20 00:00:00,10,No,Workload is manageable
EMP01751,Employee_1751,Operations,Analyst,53,3,3,4,5,2024-01-10 00:00:00,10,No,Good work-life balance
EMP01752,Employee_1752,Finance,Analyst,62,10,2,6,5,2024-05-01 00:00:00,3,No,Satisfied with current role
EMP01753,Employee_1753,Finance,Team Lead,66,1,4,6,6,2024-04-29 00:00:00,10,Often,Need better management support
EMP01754,Employee_1754,Other,Manager,48,12,4,8,8,2024-05-27 00:00:00,3,No,Good work-life balance
EMP01755,Employee_1755,Operations,Executive,33,8,9,4,8,2024-09-08 00:00:00,8,Often,Good work-life balance
EMP01756,Employee_1756,Operations,Analyst,66,11,6,6,6,2024-06-01 00:00:00,1,Often,Workload is manageable
EMP01757,Employee_1757,Finance,Executive,48,5,10,7,6,2024-02-03 00:00:00,7,Often,Good work-life balance
EMP01758,Employee_1758,Finance,Executive,63,12,1,6,6,2024-11-22 00:00:00,1,No,Good work-life balance
EMP01759,Employee_1759,Other,Team Lead,37,0,9,10,5,2024-05-19 00:00:00,1,Often,Workload is manageable
EMP01760,Employee_1760,HR,Developer,57,7,8,4,9,2024-11-27 00:00:00,2,Often,Good work-life balance
EMP01761,Employee_1761,IT,Intern,42,12,5,8,6,2024-11-23 00:00:00,5,Sometimes,Satisfied with current role
EMP01762,Employee_1762,Marketing,Team Lead,72,2,5,7,10,2024-01-22 00:00:00,1,Often,Need better management support
EMP01763,Employee_1763,HR,Manager,72,5,10,9,6,2024-07-04 00:00:00,5,Often,Need better management support
EMP01764,Employee_1764,Marketing,Team Lead,47,7,2,5,5,2024-12-20 00:00:00,9,No,Career growth opportunities needed
EMP01765,Employee_1765,Finance,Analyst,62,5,1,6,10,2024-10-03 00:00:00,4,No,Satisfied with current role
EMP01766,Employee_1766,IT,Analyst,74,8,4,9,8,2024-11-29 00:00:00,4,Often,Need better management support
EMP01767,Employee_1767,HR,Executive,50,4,9,5,4,2024-09-08 00:00:00,1,Often,Need better management support
EMP01768,Employee_1768,Marketing,Manager,58,11,9,5,9,2024-06-08 00:00:00,9,Often,Satisfied with current role
EMP01769,Employee_1769,Operations,Developer,61,9,5,4,6,2024-05-27 00:00:00,10,Sometimes,Satisfied with current role
EMP01770,Employee_1770,Finance,Developer,53,8,9,5,6,2024-12-23 00:00:00,5,Often,Good work-life balance
EMP01771,Employee_1771,Finance,Team Lead,47,8,10,7,8,2024-03-22 00:00:00,6,Often,Good work-life balance
EMP01772,Employee_1772,Operations,Intern,66,11,3,5,5,2024-03-04 00:00:00,4,Often,Satisfied with current role
EMP01773,Employee_1773,IT,Manager,73,1,5,5,7,2024-01-03 00:00:00,3,Often,Need better management support
EMP01774,Employee_1774,HR,Manager,66,9,7,9,4,2024-03-12 00:00:00,2,Often,Career growth opportunities needed
EMP01775,Employee_1775,Finance,Intern,53,9,10,6,9,2024-11-25 00:00:00,7,Often,Satisfied with current role
EMP01776,Employee_1776,IT,Intern,75,4,3,5,9,2024-12-23 00:00:00,2,Often,Feeling stressed recently
EMP01777,Employee_1777,Operations,Executive,39,0,2,9,7,2024-10-25 00:00:00,9,No,Feeling stressed recently
EMP01778,Employee_1778,Other,Analyst,44,2,2,10,7,2024-01-04 00:00:00,5,No,Good work-life balance
EMP01779,Employee_1779,Operations,Executive,43,2,3,9,6,2024-08-20 00:00:00,9,No,Career growth opportunities needed
EMP01780,Employee_1780,Other,Intern,58,7,10,9,7,2024-09-10 00:00:00,3,Often,Career growth opportunities needed
EMP01781,Employee_1781,Marketing,Analyst,71,6,4,10,6,2024-12-03 00:00:00,10,Often,Need better management support
EMP01782,Employee_1782,Other,Analyst,42,5,5,8,7,2024-05-23 00:00:00,3,Sometimes,Satisfied with current role
EMP01783,Employee_1783,Marketing,Developer,58,3,6,7,7,2024-08-27 00:00:00,4,Sometimes,Workload is manageable
EMP01784,Employee_1784,HR,Analyst,71,11,4,9,5,2024-11-06 00:00:00,3,Often,Need better management support
EMP01785,Employee_1785,Marketing,Analyst,65,5,10,9,6,2024-02-22 00:00:00,7,Often,Workload is manageable
EMP01786,Employee_1786,Other,Developer,64,6,1,10,5,2024-07-27 00:00:00,8,No,Feeling stressed recently
EMP01787,Employee_1787,IT,Intern,52,1,10,9,4,2024-11-15 00:00:00,10,Often,Workload is manageable
EMP01788,Employee_1788,Marketing,Developer,43,12,9,8,5,2024-01-11 00:00:00,4,Often,Workload is manageable
EMP01789,Employee_1789,HR,Analyst,30,1,10,4,5,2024-11-02 00:00:00,5,Often,Need better management support
EMP01790,Employee_1790,IT,Intern,49,0,1,5,4,2024-02-25 00:00:00,10,No,Satisfied with current role
EMP01791,Employee_1791,Finance,Intern,75,4,3,6,5,2024-09-28 00:00:00,9,Often,Career growth opportunities needed
EMP01792,Employee_1792,HR,Executive,65,7,2,8,4,2024-08-11 00:00:00,1,No,Feeling stressed recently
